user_id,order_time,category,quantity,amount
U0071,2024-01-03 17:31:00,数码电子,7,28774.2
U0061,2024-09-26 11:31:00,图书文具,7,1313.55
U0090,2024-08-13 21:35:00,美妆个护,1,267.08
U0115,2024-07-09 22:41:00,服装鞋帽,8,7137.36
U0032,2024-01-15 21:26:00,家居日用,1,162.6
U0187,2024-05-09 22:35:00,数码电子,7,14664.16
U0089,2024-08-02 19:21:00,数码电子,1,4275.59
U0025,2024-04-10 18:52:00,图书文具,9,258.93
U0120,2024-04-06 08:23:00,美妆个护,9,211.59
U0137,2024-11-19 08:16:00,美妆个护,2,1160.36
U0168,2024-07-21 12:20:00,数码电子,7,10134.04
U0074,2024-12-30 08:17:00,数码电子,4,18346.48
U0082,2024-01-17 16:13:00,食品饮料,4,762.6
U0047,2024-04-16 19:08:00,美妆个护,5,2630.6
U0026,2024-08-04 17:25:00,图书文具,1,136.23
U0181,2024-05-10 09:32:00,数码电子,3,8598.99
U0076,2024-06-25 15:02:00,服装鞋帽,1,1277.25
U0200,2024-11-03 11:52:00,图书文具,7,735.49
U0189,2024-11-05 21:00:00,食品饮料,9,750.33
U0144,2024-07-18 20:38:00,家居日用,6,3068.7
U0071,2024-08-20 21:42:00,数码电子,10,30023.5
U0161,2024-01-26 16:44:00,家居日用,3,2322.42
U0253,2024-01-02 21:43:00,图书文具,1,269.9
U0044,2024-09-25 21:23:00,图书文具,2,403.38
U0149,2024-10-30 11:39:00,数码电子,10,48875.5
U0079,2024-07-23 14:16:00,图书文具,2,100.36
U0187,2024-02-15 10:54:00,家居日用,8,4944.8
U0100,2024-03-18 10:33:00,家居日用,6,2416.98
U0278,2024-01-18 19:51:00,服装鞋帽,6,5448.3
U0051,2024-03-11 10:05:00,家居日用,5,398.15
U0135,2024-03-09 18:14:00,服装鞋帽,10,11176.1
U0181,2024-10-19 16:14:00,服装鞋帽,6,2047.62
U0149,2024-09-23 13:07:00,数码电子,8,29654.24
U0119,2024-01-14 14:13:00,数码电子,6,15969.36
U0238,2024-02-03 16:09:00,数码电子,1,650.45
U0223,2024-09-13 19:38:00,家居日用,10,1413.4
U0106,2024-03-25 13:56:00,家居日用,2,1169.66
U0130,2024-01-12 08:09:00,数码电子,6,6003.12
U0267,2024-05-19 16:01:00,数码电子,5,18268.3
U0212,2024-04-21 15:35:00,美妆个护,10,2730.2
U0014,2024-08-27 13:49:00,美妆个护,6,2062.44
U0167,2024-01-20 15:22:00,食品饮料,1,146.32
U0294,2024-09-02 20:43:00,图书文具,10,2765.6
U0145,2024-02-20 09:37:00,服装鞋帽,10,10189.5
U0248,2024-03-10 12:56:00,图书文具,7,1033.41
U0018,2024-08-07 16:51:00,家居日用,10,1640.2
U0110,2024-06-28 17:31:00,数码电子,10,23579.5
U0279,2024-08-13 16:51:00,图书文具,7,278.6
U0064,2024-08-19 08:20:00,数码电子,2,1095.58
U0229,2024-08-13 11:34:00,服装鞋帽,2,1077.82
U0110,2024-09-10 15:07:00,美妆个护,5,388.55
U0177,2024-05-18 09:57:00,数码电子,4,10429.24
U0013,2024-10-22 16:03:00,数码电子,3,10324.83
U0275,2024-10-05 18:53:00,食品饮料,8,693.84
U0018,2024-02-26 12:25:00,图书文具,6,472.02
U0285,2024-09-15 17:39:00,服装鞋帽,10,7866.7
U0076,2024-04-17 19:17:00,美妆个护,5,1849.3
U0258,2024-05-06 12:06:00,数码电子,10,28995.4
U0016,2024-05-30 15:59:00,食品饮料,5,548.9
U0169,2024-06-29 21:49:00,数码电子,8,36389.52
U0040,2024-12-20 22:14:00,家居日用,5,1523.35
U0011,2024-04-17 17:36:00,美妆个护,5,1458.8
U0237,2024-08-06 14:39:00,美妆个护,7,4005.54
U0189,2024-09-11 11:39:00,美妆个护,10,399.7
U0090,2024-12-22 08:27:00,食品饮料,5,915.4
U0182,2024-10-10 15:34:00,美妆个护,2,1125.06
U0103,2024-04-15 20:47:00,数码电子,10,21717.9
U0181,2024-02-02 14:55:00,食品饮料,8,1480.88
U0074,2024-06-19 16:14:00,图书文具,5,613.7
U0182,2024-11-02 17:11:00,图书文具,4,1103.84
U0292,2024-10-07 14:11:00,数码电子,4,12651.68
U0009,2024-03-01 12:17:00,服装鞋帽,3,2482.74
U0121,2024-08-13 16:13:00,家居日用,9,1038.06
U0207,2024-01-28 17:15:00,家居日用,4,987.76
U0234,2024-01-01 14:31:00,数码电子,1,2029.92
U0174,2024-06-18 13:38:00,数码电子,1,1727.78
U0150,2024-05-11 08:58:00,食品饮料,4,413.6
U0049,2024-08-19 14:30:00,服装鞋帽,2,2579.1
U0177,2024-03-20 16:46:00,美妆个护,4,2258.2
U0195,2024-08-01 08:21:00,数码电子,9,44857.89
U0124,2024-10-31 19:54:00,美妆个护,8,3532.72
U0044,2024-07-04 14:53:00,美妆个护,4,206.68
U0156,2024-01-16 12:20:00,食品饮料,2,337.38
U0045,2024-07-24 21:35:00,家居日用,4,2504.96
U0300,2024-01-07 16:43:00,美妆个护,4,951.96
U0194,2024-11-20 14:09:00,数码电子,9,8431.74
U0010,2024-12-23 18:59:00,服装鞋帽,5,860.7
U0092,2024-08-18 21:20:00,图书文具,5,141.85
U0145,2024-03-09 17:56:00,图书文具,4,734.96
U0166,2024-06-19 22:18:00,家居日用,2,36.62
U0097,2024-08-08 18:48:00,家居日用,10,2081.9
U0095,2024-09-18 16:00:00,数码电子,5,23647.95
U0080,2024-11-07 21:22:00,家居日用,4,1769.48
U0025,2024-06-04 12:55:00,美妆个护,2,416.22
U0057,2024-04-02 10:32:00,食品饮料,3,495.06
U0227,2024-08-20 15:02:00,食品饮料,6,104.76
U0172,2024-04-18 09:20:00,图书文具,3,243.96
U0087,2024-07-19 08:01:00,服装鞋帽,3,3087.51
U0118,2024-07-09 17:41:00,服装鞋帽,4,4754.64
U0283,2024-09-14 22:35:00,服装鞋帽,1,343.32
U0246,2024-09-07 14:16:00,家居日用,8,1149.12
U0197,2024-06-06 19:03:00,美妆个护,9,1598.13
U0152,2024-01-14 12:17:00,数码电子,9,30209.58
U0210,2024-01-17 21:23:00,服装鞋帽,3,150.24
U0129,2024-11-30 19:08:00,家居日用,8,2202.56
U0214,2024-10-09 10:44:00,家居日用,4,793.0
U0109,2024-05-08 17:46:00,服装鞋帽,7,5469.17
U0146,2024-01-27 19:17:00,服装鞋帽,7,9188.2
U0082,2024-03-12 13:30:00,图书文具,2,229.5
U0038,2024-07-19 21:07:00,服装鞋帽,3,2517.06
U0220,2024-06-06 11:38:00,家居日用,9,6410.88
U0194,2024-08-22 21:21:00,家居日用,6,564.42
U0088,2024-08-04 08:06:00,食品饮料,10,675.4
U0178,2024-10-24 13:59:00,家居日用,7,2343.46
U0074,2024-04-17 17:16:00,家居日用,7,3837.47
U0252,2024-04-28 09:05:00,数码电子,6,29598.66
U0179,2024-02-13 22:13:00,图书文具,2,256.26
U0003,2024-08-01 13:09:00,服装鞋帽,3,393.96
U0093,2024-06-24 08:06:00,美妆个护,8,4232.48
U0138,2024-08-18 15:16:00,家居日用,6,3663.96
U0219,2024-07-23 10:20:00,图书文具,4,1048.48
U0259,2024-11-19 16:36:00,图书文具,3,251.1
U0108,2024-10-22 20:03:00,图书文具,6,1246.38
U0232,2024-08-28 10:16:00,食品饮料,2,13.84
U0180,2024-03-06 11:27:00,服装鞋帽,10,6829.5
U0107,2024-11-18 10:59:00,数码电子,8,36425.84
U0103,2024-02-08 20:40:00,食品饮料,5,579.75
U0013,2024-04-29 17:32:00,食品饮料,8,712.72
U0128,2024-06-21 10:02:00,美妆个护,10,3560.0
U0117,2024-07-02 17:41:00,家居日用,2,722.52
U0031,2024-03-15 20:06:00,美妆个护,2,1118.4
U0020,2024-08-13 09:15:00,食品饮料,7,441.7
U0045,2024-11-21 20:22:00,服装鞋帽,6,2841.9
U0214,2024-12-05 16:14:00,家居日用,1,669.12
U0165,2024-02-18 11:32:00,图书文具,2,321.94
U0274,2024-06-14 13:52:00,美妆个护,3,569.22
U0138,2024-03-19 17:58:00,家居日用,2,368.12
U0016,2024-11-05 13:34:00,数码电子,2,5329.08
U0169,2024-11-10 12:54:00,家居日用,5,559.9
U0148,2024-10-06 20:26:00,图书文具,10,1883.5
U0128,2024-01-07 17:46:00,美妆个护,6,1465.68
U0226,2024-02-22 22:31:00,数码电子,3,11078.43
U0182,2024-05-04 17:50:00,家居日用,3,1900.17
U0029,2024-01-11 08:37:00,数码电子,1,4190.07
U0223,2024-04-11 21:01:00,服装鞋帽,4,4952.4
U0123,2024-07-11 22:34:00,服装鞋帽,7,8111.46
U0043,2024-03-24 10:50:00,数码电子,2,735.96
U0069,2024-09-21 09:33:00,家居日用,6,4461.36
U0010,2024-04-23 19:35:00,图书文具,5,122.45
U0177,2024-08-05 20:20:00,美妆个护,10,4348.9
U0236,2024-01-26 15:04:00,图书文具,1,8.52
U0259,2024-02-16 22:12:00,服装鞋帽,5,6539.75
U0155,2024-06-14 17:57:00,图书文具,6,1514.76
U0264,2024-04-06 12:06:00,图书文具,5,400.05
U0248,2024-10-02 15:57:00,图书文具,2,212.02
U0265,2024-09-27 21:25:00,数码电子,6,5841.72
U0084,2024-12-30 13:36:00,图书文具,7,1248.8
U0232,2024-04-02 13:27:00,图书文具,5,506.95
U0073,2024-09-05 22:26:00,美妆个护,10,2756.3
U0220,2024-11-23 14:28:00,美妆个护,10,1394.1
U0164,2024-12-26 18:57:00,图书文具,2,408.96
U0129,2024-03-27 17:41:00,家居日用,9,841.14
U0067,2024-01-06 20:57:00,图书文具,5,1177.65
U0082,2024-03-27 09:11:00,图书文具,5,758.4
U0024,2024-07-30 08:00:00,食品饮料,1,11.44
U0237,2024-04-14 22:02:00,图书文具,7,398.23
U0024,2024-02-04 15:27:00,家居日用,8,1006.64
U0243,2024-07-25 22:56:00,数码电子,1,3786.4
U0115,2024-03-08 18:04:00,服装鞋帽,10,334.2
U0103,2024-10-23 17:49:00,服装鞋帽,7,9628.36
U0007,2024-02-18 17:32:00,美妆个护,2,1092.1
U0132,2024-10-02 09:52:00,家居日用,1,380.56
U0035,2024-04-21 21:53:00,家居日用,9,4175.28
U0080,2024-11-09 10:00:00,美妆个护,3,286.77
U0107,2024-04-18 11:36:00,美妆个护,4,467.08
U0292,2024-06-28 12:17:00,数码电子,9,16750.8
U0066,2024-01-21 11:43:00,美妆个护,6,719.22
U0273,2024-12-01 19:30:00,服装鞋帽,9,5889.87
U0049,2024-04-10 09:51:00,图书文具,1,295.75
U0002,2024-08-30 16:18:00,服装鞋帽,5,6155.75
U0140,2024-01-29 14:13:00,家居日用,3,1389.03
U0106,2024-02-01 17:42:00,食品饮料,5,877.9
U0137,2024-04-09 09:08:00,图书文具,9,54.81
U0114,2024-05-22 13:55:00,数码电子,4,12609.72
U0172,2024-08-18 18:13:00,服装鞋帽,3,3920.31
U0102,2024-12-27 09:57:00,家居日用,10,155.6
U0196,2024-12-18 19:51:00,美妆个护,8,2493.36
U0236,2024-03-09 22:44:00,食品饮料,10,369.3
U0126,2024-03-07 21:49:00,家居日用,3,512.91
U0253,2024-10-12 16:25:00,数码电子,3,9500.79
U0025,2024-06-27 20:38:00,家居日用,3,1975.41
U0130,2024-09-02 16:43:00,家居日用,2,405.06
U0110,2024-03-09 17:41:00,家居日用,10,5881.8
U0171,2024-06-10 12:29:00,图书文具,6,976.62
U0003,2024-01-26 16:23:00,美妆个护,6,2891.46
U0186,2024-10-31 17:11:00,食品饮料,4,491.36
U0146,2024-03-25 11:39:00,家居日用,6,1373.64
U0114,2024-09-11 20:59:00,图书文具,8,2121.44
U0115,2024-10-02 15:24:00,服装鞋帽,5,2673.85
U0211,2024-08-02 18:39:00,数码电子,3,7842.54
U0170,2024-06-15 19:40:00,食品饮料,3,528.63
U0097,2024-01-16 14:06:00,数码电子,8,9774.16
U0220,2024-06-25 17:04:00,图书文具,1,164.67
U0235,2024-01-18 09:52:00,图书文具,10,1108.3
U0039,2024-06-02 08:48:00,图书文具,2,550.88
U0046,2024-02-19 13:41:00,数码电子,9,22384.98
U0273,2024-09-03 21:28:00,数码电子,6,25002.24
U0246,2024-09-18 17:38:00,家居日用,3,1539.9
U0051,2024-05-30 14:39:00,数码电子,9,28202.58
U0233,2024-07-01 18:08:00,家居日用,2,1367.94
U0226,2024-02-20 17:33:00,服装鞋帽,6,3549.72
U0120,2024-11-21 14:47:00,食品饮料,3,79.05
U0103,2024-11-24 11:11:00,美妆个护,3,487.08
U0094,2024-05-08 18:27:00,美妆个护,2,156.54
U0297,2024-05-09 12:44:00,服装鞋帽,6,6641.64
U0174,2024-01-29 10:47:00,图书文具,10,2778.9
U0208,2024-11-25 08:31:00,服装鞋帽,2,850.44
U0166,2024-01-31 10:39:00,数码电子,3,9804.18
U0256,2024-10-07 08:52:00,服装鞋帽,6,2904.66
U0294,2024-03-27 12:56:00,食品饮料,5,848.1
U0198,2024-02-13 11:27:00,美妆个护,1,546.5
U0168,2024-08-31 10:11:00,家居日用,2,337.44
U0214,2024-08-02 21:04:00,食品饮料,5,953.45
U0099,2024-12-12 08:01:00,食品饮料,7,915.6
U0165,2024-04-24 19:59:00,服装鞋帽,7,2862.51
U0105,2024-01-27 10:01:00,美妆个护,5,1090.85
U0180,2024-12-06 20:19:00,美妆个护,6,2442.3
U0025,2024-04-30 17:05:00,食品饮料,9,1482.75
U0001,2024-11-02 12:12:00,服装鞋帽,9,1378.53
U0291,2024-11-27 21:04:00,数码电子,6,8207.1
U0185,2024-06-23 13:02:00,家居日用,5,3740.95
U0069,2024-04-13 13:32:00,数码电子,4,11015.72
U0205,2024-12-30 17:38:00,食品饮料,8,163.36
U0172,2024-05-16 15:49:00,数码电子,2,6997.88
U0214,2024-07-26 16:09:00,数码电子,1,1956.28
U0004,2024-03-30 12:59:00,服装鞋帽,10,10595.1
U0151,2024-09-01 21:14:00,食品饮料,1,163.85
U0279,2024-02-26 18:16:00,数码电子,4,11771.04
U0181,2024-12-24 15:12:00,数码电子,7,12082.91
U0289,2024-08-18 15:17:00,食品饮料,1,187.24
U0017,2024-01-19 18:05:00,服装鞋帽,8,5961.04
U0084,2024-07-14 17:09:00,美妆个护,10,1189.1
U0222,2024-03-20 14:15:00,服装鞋帽,10,4568.3
U0012,2024-10-17 08:20:00,数码电子,4,5706.64
U0288,2024-10-23 13:23:00,服装鞋帽,4,4418.36
U0137,2024-04-01 12:37:00,服装鞋帽,4,4682.08
U0055,2024-09-13 12:05:00,美妆个护,2,716.78
U0237,2024-01-26 16:13:00,数码电子,6,5751.84
U0255,2024-05-01 22:23:00,服装鞋帽,10,4232.6
U0232,2024-09-12 17:47:00,美妆个护,6,2676.96
U0187,2024-10-14 11:17:00,图书文具,2,549.66
U0137,2024-08-14 15:19:00,图书文具,10,1607.8
U0053,2024-12-13 10:42:00,服装鞋帽,1,1186.48
U0100,2024-03-27 10:11:00,服装鞋帽,5,1625.25
U0029,2024-04-23 18:25:00,家居日用,2,1000.48
U0244,2024-08-01 09:37:00,服装鞋帽,10,8132.9
U0194,2024-05-02 15:28:00,服装鞋帽,5,5710.55
U0050,2024-04-27 17:34:00,食品饮料,3,117.3
U0181,2024-03-18 15:27:00,服装鞋帽,7,2297.54
U0171,2024-01-15 10:47:00,图书文具,5,253.3
U0151,2024-05-20 12:03:00,家居日用,8,2654.8
U0101,2024-05-28 17:17:00,食品饮料,8,1016.32
U0043,2024-04-04 09:05:00,图书文具,3,795.93
U0012,2024-08-24 09:01:00,美妆个护,1,309.48
U0222,2024-06-04 21:43:00,图书文具,1,9.63
U0262,2024-10-09 09:23:00,美妆个护,8,3142.64
U0290,2024-06-16 22:14:00,服装鞋帽,6,1554.6
U0274,2024-02-13 19:56:00,服装鞋帽,8,8510.56
U0162,2024-08-21 10:51:00,美妆个护,10,1699.6
U0210,2024-07-24 09:27:00,数码电子,6,3962.58
U0100,2024-09-17 08:48:00,数码电子,8,14915.44
U0175,2024-10-08 16:36:00,数码电子,7,24855.46
U0092,2024-07-08 14:27:00,图书文具,5,204.0
U0132,2024-12-29 16:06:00,图书文具,5,842.3
U0223,2024-09-06 11:18:00,家居日用,8,5558.32
U0263,2024-07-07 14:45:00,数码电子,10,36595.9
U0009,2024-10-30 10:17:00,食品饮料,10,70.6
U0078,2024-04-17 16:18:00,服装鞋帽,8,1599.52
U0147,2024-09-11 19:20:00,服装鞋帽,1,1327.75
U0286,2024-01-22 10:36:00,食品饮料,2,338.58
U0258,2024-07-22 13:05:00,服装鞋帽,8,10818.24
U0222,2024-09-14 16:46:00,数码电子,1,4185.92
U0236,2024-07-01 15:36:00,图书文具,1,253.89
U0236,2024-05-06 15:44:00,服装鞋帽,1,1079.0
U0289,2024-02-09 12:16:00,图书文具,8,2321.12
U0098,2024-05-16 15:22:00,服装鞋帽,2,2858.0
U0084,2024-08-29 16:02:00,家居日用,7,3952.9
U0278,2024-05-18 15:38:00,服装鞋帽,3,3520.59
U0038,2024-05-15 13:36:00,服装鞋帽,8,4507.28
U0079,2024-08-23 22:16:00,食品饮料,4,588.16
U0221,2024-01-09 08:59:00,食品饮料,5,331.7
U0197,2024-09-22 13:55:00,服装鞋帽,9,5032.71
U0276,2024-11-08 22:45:00,数码电子,9,42805.71
U0195,2024-01-12 17:24:00,食品饮料,1,195.89
U0118,2024-06-12 14:52:00,数码电子,7,4705.68
U0056,2024-04-27 11:29:00,家居日用,8,744.96
U0180,2024-12-23 18:22:00,家居日用,4,270.96
U0022,2024-11-26 15:32:00,数码电子,7,18305.84
U0128,2024-02-24 14:41:00,图书文具,10,1644.6
U0233,2024-12-19 20:12:00,家居日用,9,3401.28
U0145,2024-05-09 20:30:00,美妆个护,2,715.28
U0143,2024-08-10 15:14:00,食品饮料,4,734.44
U0201,2024-01-23 15:31:00,图书文具,9,149.67
U0085,2024-04-18 22:36:00,数码电子,6,18135.9
U0156,2024-10-25 16:50:00,服装鞋帽,7,7751.31
U0067,2024-03-02 20:38:00,美妆个护,7,2433.69
U0052,2024-03-31 08:45:00,食品饮料,10,913.8
U0238,2024-06-03 15:22:00,家居日用,10,3579.0
U0064,2024-05-02 21:28:00,数码电子,4,19212.32
U0208,2024-01-19 15:55:00,图书文具,6,936.42
U0105,2024-04-09 17:30:00,家居日用,7,2260.16
U0073,2024-06-24 19:31:00,食品饮料,7,1075.06
U0224,2024-01-06 17:43:00,服装鞋帽,4,462.44
U0230,2024-06-30 16:04:00,数码电子,8,31462.48
U0244,2024-03-26 22:42:00,数码电子,8,19836.08
U0092,2024-03-10 18:19:00,美妆个护,7,605.85
U0187,2024-08-08 13:45:00,图书文具,8,1745.92
U0179,2024-11-29 14:36:00,数码电子,2,9691.26
U0104,2024-06-09 22:58:00,图书文具,2,39.26
U0113,2024-11-13 14:45:00,图书文具,9,1959.84
U0212,2024-04-22 19:43:00,图书文具,1,284.72
U0045,2024-04-17 18:58:00,图书文具,1,231.07
U0160,2024-09-23 13:05:00,服装鞋帽,9,9715.68
U0290,2024-12-22 08:39:00,图书文具,5,1098.15
U0082,2024-06-29 10:18:00,图书文具,8,673.68
U0180,2024-06-19 14:48:00,食品饮料,10,1426.7
U0129,2024-02-18 11:20:00,美妆个护,4,942.68
U0025,2024-05-06 17:16:00,美妆个护,7,465.08
U0280,2024-01-11 16:11:00,服装鞋帽,4,4656.28
U0141,2024-01-23 10:41:00,美妆个护,7,978.95
U0290,2024-11-26 22:28:00,图书文具,2,133.56
U0075,2024-02-03 14:03:00,服装鞋帽,2,2881.76
U0077,2024-10-19 08:20:00,家居日用,3,219.63
U0077,2024-08-16 09:40:00,图书文具,8,809.6
U0026,2024-03-11 16:38:00,服装鞋帽,6,4587.18
U0194,2024-10-01 11:57:00,图书文具,1,169.89
U0061,2024-04-01 21:06:00,食品饮料,9,1267.11
U0193,2024-04-24 13:17:00,数码电子,1,1620.58
U0052,2024-07-13 09:40:00,图书文具,1,20.62
U0093,2024-11-04 08:21:00,美妆个护,9,2285.55
U0260,2024-06-12 13:51:00,美妆个护,6,1464.9
U0089,2024-06-02 14:38:00,家居日用,1,72.02
U0228,2024-12-02 12:45:00,图书文具,8,678.8
U0220,2024-01-08 15:02:00,食品饮料,3,566.01
U0079,2024-03-26 19:09:00,数码电子,6,12486.0
U0091,2024-05-20 08:04:00,数码电子,9,20673.9
U0152,2024-11-18 22:50:00,食品饮料,3,174.3
U0012,2024-06-04 19:28:00,服装鞋帽,1,686.14
U0057,2024-12-08 11:10:00,食品饮料,9,878.13
U0216,2024-02-12 14:22:00,服装鞋帽,10,9200.0
U0293,2024-05-13 08:05:00,数码电子,6,19984.74
U0153,2024-05-04 22:25:00,服装鞋帽,8,1571.6
U0253,2024-09-02 10:41:00,食品饮料,4,242.96
U0267,2024-09-24 17:49:00,服装鞋帽,4,933.76
U0289,2024-05-20 09:40:00,数码电子,8,13784.72
U0128,2024-10-13 14:40:00,数码电子,2,7587.92
U0259,2024-10-25 22:05:00,服装鞋帽,8,3387.76
U0271,2024-04-18 11:27:00,数码电子,6,20665.68
U0050,2024-03-11 22:17:00,数码电子,4,8293.12
U0002,2024-12-25 11:33:00,服装鞋帽,10,2501.7
U0094,2024-10-24 12:10:00,食品饮料,2,150.02
U0213,2024-05-27 20:22:00,美妆个护,8,498.0
U0278,2024-03-22 08:29:00,图书文具,1,195.68
U0292,2024-07-21 15:59:00,美妆个护,8,2587.44
U0026,2024-07-12 13:45:00,食品饮料,1,151.71
U0163,2024-10-25 20:36:00,食品饮料,10,831.7
U0042,2024-10-11 18:02:00,家居日用,10,6342.0
U0204,2024-02-11 21:31:00,数码电子,10,33262.1
U0056,2024-09-09 17:41:00,数码电子,1,2877.5
U0231,2024-11-03 18:08:00,图书文具,2,512.24
U0129,2024-03-13 11:52:00,服装鞋帽,4,1456.64
U0045,2024-04-14 13:17:00,家居日用,10,6870.5
U0201,2024-05-13 10:47:00,图书文具,7,1002.68
U0272,2024-02-06 14:18:00,图书文具,5,76.85
U0192,2024-08-05 13:07:00,美妆个护,1,517.5
U0239,2024-01-20 19:17:00,服装鞋帽,9,5782.05
U0132,2024-02-06 11:12:00,食品饮料,2,356.52
U0194,2024-06-24 08:57:00,服装鞋帽,9,7813.62
U0125,2024-11-16 17:20:00,食品饮料,3,253.62
U0105,2024-11-15 16:22:00,家居日用,9,1338.39
U0162,2024-07-09 16:59:00,美妆个护,1,366.95
U0188,2024-03-10 12:30:00,数码电子,9,24686.55
U0014,2024-06-12 11:52:00,数码电子,4,2434.24
U0028,2024-07-14 21:15:00,图书文具,3,269.22
U0101,2024-01-29 22:17:00,数码电子,10,7345.0
U0257,2024-10-21 12:00:00,家居日用,4,2804.2
U0105,2024-02-03 19:45:00,食品饮料,2,170.02
U0266,2024-06-30 11:00:00,美妆个护,1,419.25
U0271,2024-08-28 19:30:00,美妆个护,1,325.55
U0139,2024-10-10 17:31:00,服装鞋帽,1,1117.03
U0010,2024-01-08 12:12:00,服装鞋帽,2,2335.54
U0030,2024-01-20 16:01:00,美妆个护,1,156.63
U0054,2024-10-07 10:08:00,图书文具,7,1687.35
U0290,2024-02-12 17:29:00,图书文具,6,444.36
U0194,2024-02-01 17:15:00,家居日用,1,329.95
U0015,2024-02-22 19:07:00,数码电子,5,4124.1
U0166,2024-05-18 12:42:00,家居日用,4,2930.6
U0178,2024-11-25 09:25:00,图书文具,9,923.76
U0159,2024-02-11 14:03:00,美妆个护,6,369.66
U0090,2024-04-20 14:16:00,服装鞋帽,3,175.56
U0153,2024-04-13 18:06:00,数码电子,8,36396.64
U0019,2024-06-07 17:41:00,食品饮料,4,256.64
U0013,2024-08-04 09:01:00,食品饮料,3,265.08
U0287,2024-03-25 13:33:00,服装鞋帽,9,6597.72
U0230,2024-04-05 13:39:00,数码电子,5,19239.05
U0132,2024-12-20 21:09:00,服装鞋帽,6,1117.38
U0163,2024-11-26 20:40:00,服装鞋帽,2,2514.6
U0270,2024-11-05 22:57:00,数码电子,10,16342.9
U0281,2024-09-09 10:07:00,家居日用,8,4146.08
U0236,2024-12-07 08:35:00,食品饮料,3,235.65
U0165,2024-05-18 11:34:00,美妆个护,4,960.12
U0155,2024-06-20 15:37:00,图书文具,5,1279.5
U0139,2024-07-23 20:08:00,家居日用,9,5053.32
U0256,2024-04-11 17:12:00,家居日用,10,1117.2
U0211,2024-03-17 20:57:00,家居日用,5,1561.8
U0205,2024-02-27 16:32:00,图书文具,4,105.4
U0033,2024-05-31 21:12:00,图书文具,2,153.34
U0043,2024-09-20 11:02:00,美妆个护,4,914.8
U0059,2024-06-25 22:42:00,食品饮料,3,201.63
U0286,2024-11-27 22:17:00,家居日用,7,4729.34
U0225,2024-10-27 21:14:00,家居日用,10,4853.3
U0230,2024-09-05 13:43:00,服装鞋帽,9,4947.84
U0088,2024-11-08 10:01:00,图书文具,4,870.92
U0281,2024-02-15 16:33:00,食品饮料,7,1232.63
U0061,2024-12-10 15:15:00,图书文具,4,966.6
U0193,2024-05-29 10:37:00,图书文具,4,704.08
U0067,2024-01-10 08:38:00,食品饮料,9,372.78
U0113,2024-05-12 14:18:00,食品饮料,8,627.84
U0111,2024-12-22 14:11:00,图书文具,4,313.48
U0122,2024-02-10 14:25:00,数码电子,7,17822.7
U0009,2024-01-13 19:26:00,服装鞋帽,4,1461.6
U0100,2024-07-11 09:50:00,食品饮料,8,666.8
U0207,2024-10-26 21:03:00,食品饮料,8,277.44
U0128,2024-04-14 17:35:00,家居日用,9,3319.47
U0140,2024-07-08 09:29:00,家居日用,5,3458.7
U0025,2024-09-24 12:24:00,服装鞋帽,9,2262.6
U0190,2024-03-29 10:51:00,食品饮料,1,31.42
U0105,2024-05-26 14:08:00,图书文具,2,533.82
U0014,2024-09-13 17:57:00,食品饮料,10,603.3
U0270,2024-08-08 15:46:00,服装鞋帽,8,6091.36
U0283,2024-03-14 10:22:00,食品饮料,8,714.64
U0068,2024-12-27 20:00:00,家居日用,1,449.8
U0103,2024-08-02 11:14:00,美妆个护,2,791.8
U0152,2024-08-24 15:10:00,服装鞋帽,6,2912.88
U0297,2024-03-13 11:27:00,食品饮料,1,13.42
U0138,2024-11-14 12:28:00,数码电子,6,8480.28
U0070,2024-04-13 19:52:00,图书文具,7,1301.65
U0276,2024-11-30 22:06:00,数码电子,9,11353.41
U0253,2024-10-21 19:29:00,美妆个护,7,566.72
U0299,2024-07-31 11:36:00,家居日用,4,1073.0
U0231,2024-12-27 20:27:00,美妆个护,8,2637.92
U0218,2024-08-09 08:15:00,图书文具,1,146.22
U0242,2024-03-30 15:05:00,图书文具,7,1612.59
U0086,2024-08-21 18:56:00,美妆个护,9,5317.11
U0269,2024-07-04 10:34:00,食品饮料,5,780.3
U0180,2024-10-16 16:34:00,图书文具,5,936.25
U0083,2024-08-12 19:30:00,美妆个护,6,2975.22
U0079,2024-03-18 10:42:00,图书文具,6,586.56
U0026,2024-07-28 19:54:00,服装鞋帽,9,8353.8
U0184,2024-07-05 13:13:00,家居日用,10,2009.9
U0013,2024-10-25 19:50:00,服装鞋帽,5,5660.5
U0211,2024-10-06 17:44:00,家居日用,8,2962.56
U0273,2024-03-08 19:44:00,美妆个护,4,609.2
U0111,2024-09-14 16:24:00,食品饮料,6,737.94
U0099,2024-01-27 16:17:00,图书文具,1,57.04
U0196,2024-10-23 12:50:00,图书文具,2,443.24
U0138,2024-04-11 21:48:00,食品饮料,3,122.4
U0223,2024-07-17 10:30:00,家居日用,10,7554.1
U0023,2024-02-17 20:39:00,图书文具,6,1413.48
U0283,2024-07-21 12:56:00,食品饮料,4,28.84
U0047,2024-09-05 22:45:00,美妆个护,10,5391.5
U0280,2024-08-08 16:41:00,家居日用,1,758.47
U0274,2024-02-12 08:28:00,家居日用,10,4396.6
U0031,2024-06-04 19:56:00,服装鞋帽,6,7842.84
U0217,2024-01-02 15:13:00,家居日用,2,1118.74
