user_id,order_time,category,quantity,amount,year,month,weekday,weekday_name
U0137,2024-06-30 22:00:00,家居日用,3,1816.35,2024,6,7,周日
U0208,2024-09-21 22:11:00,食品饮料,9,1112.58,2024,9,6,周六
U0072,2024-06-03 21:11:00,食品饮料,8,351.76,2024,6,1,周一
U0139,2024-04-12 18:30:00,食品饮料,1,51.2,2024,4,5,周五
U0221,2024-07-31 12:39:00,图书文具,6,147.12,2024,7,3,周三
U0192,2024-11-05 15:40:00,食品饮料,3,259.86,2024,11,2,周二
U0149,2024-04-24 09:39:00,服装鞋帽,7,2941.96,2024,4,3,周三
U0273,2024-01-06 10:55:00,图书文具,2,375.58,2024,1,6,周六
U0293,2024-08-31 11:21:00,数码电子,1,1444.0,2024,8,6,周六
U0058,2024-09-25 11:57:00,食品饮料,9,653.76,2024,9,3,周三
U0188,2024-03-23 17:59:00,服装鞋帽,8,3922.8,2024,3,6,周六
U0284,2024-07-28 15:32:00,家居日用,8,6014.48,2024,7,7,周日
U0137,2024-07-02 19:30:00,图书文具,9,2469.6,2024,7,2,周二
U0067,2024-09-06 15:53:00,数码电子,9,33914.97,2024,9,5,周五
U0010,2024-07-29 10:23:00,美妆个护,3,1377.27,2024,7,1,周一
U0113,2024-09-27 10:11:00,食品饮料,5,268.2,2024,9,5,周五
U0175,2024-06-10 14:30:00,数码电子,4,15197.8,2024,6,1,周一
U0132,2024-03-27 14:47:00,食品饮料,6,253.02,2024,3,3,周三
U0158,2024-05-28 16:19:00,食品饮料,4,113.52,2024,5,2,周二
U0294,2024-09-09 22:57:00,数码电子,4,14730.88,2024,9,1,周一
U0025,2024-10-03 15:56:00,数码电子,5,9039.5,2024,10,4,周四
U0112,2024-12-29 22:22:00,家居日用,2,187.24,2024,12,7,周日
U0227,2024-08-01 15:22:00,服装鞋帽,8,4938.32,2024,8,4,周四
U0180,2024-07-18 14:10:00,美妆个护,5,386.35,2024,7,4,周四
U0181,2024-11-06 12:55:00,服装鞋帽,6,2073.6,2024,11,3,周三
U0073,2024-02-28 09:00:00,家居日用,3,1591.17,2024,2,3,周三
U0108,2024-11-27 14:25:00,美妆个护,8,1535.12,2024,11,3,周三
U0220,2024-04-03 16:38:00,数码电子,5,6191.75,2024,4,3,周三
U0162,2024-09-03 22:51:00,食品饮料,1,94.3,2024,9,2,周二
U0040,2024-04-10 22:00:00,食品饮料,9,1058.76,2024,4,3,周三
U0182,2024-11-30 08:21:00,图书文具,3,325.47,2024,11,6,周六
U0008,2024-07-08 22:16:00,食品饮料,6,274.62,2024,7,1,周一
U0145,2024-06-14 08:47:00,图书文具,6,1031.28,2024,6,5,周五
U0014,2024-08-26 15:14:00,图书文具,1,86.35,2024,8,1,周一
U0163,2024-02-29 13:04:00,图书文具,10,2067.4,2024,2,4,周四
U0217,2024-01-26 22:04:00,数码电子,4,5145.48,2024,1,5,周五
U0059,2024-08-29 09:03:00,食品饮料,9,1299.42,2024,8,4,周四
U0013,2024-02-13 14:14:00,服装鞋帽,3,428.7,2024,2,2,周二
U0100,2024-06-11 17:47:00,家居日用,8,2100.24,2024,6,2,周二
U0145,2024-11-22 18:49:00,食品饮料,3,222.63,2024,11,5,周五
U0141,2024-11-09 21:36:00,图书文具,4,676.48,2024,11,6,周六
U0208,2024-08-07 21:03:00,美妆个护,10,1175.6,2024,8,3,周三
U0237,2024-07-12 22:02:00,图书文具,8,1225.76,2024,7,5,周五
U0171,2024-06-07 16:38:00,美妆个护,2,1067.98,2024,6,5,周五
U0103,2024-05-04 16:15:00,服装鞋帽,10,4927.9,2024,5,6,周六
U0197,2024-08-08 14:59:00,数码电子,7,29211.0,2024,8,4,周四
U0122,2024-04-17 11:28:00,图书文具,10,2540.4,2024,4,3,周三
U0096,2024-08-16 17:19:00,图书文具,8,132.64,2024,8,5,周五
U0106,2024-05-18 18:16:00,家居日用,4,779.12,2024,5,6,周六
U0214,2024-10-17 13:00:00,家居日用,6,3772.86,2024,10,4,周四
U0267,2024-09-07 17:02:00,食品饮料,7,662.41,2024,9,6,周六
U0018,2024-04-22 18:40:00,食品饮料,7,124.67,2024,4,1,周一
U0125,2024-06-23 12:46:00,家居日用,7,2377.06,2024,6,7,周日
U0237,2024-09-04 22:24:00,数码电子,10,4664.3,2024,9,3,周三
U0094,2024-05-06 16:24:00,图书文具,3,548.16,2024,5,1,周一
U0226,2024-09-22 10:10:00,服装鞋帽,5,6286.85,2024,9,7,周日
U0173,2024-07-27 21:01:00,家居日用,9,3073.59,2024,7,6,周六
U0054,2024-11-26 08:50:00,数码电子,3,575.49,2024,11,2,周二
U0144,2024-09-18 16:43:00,服装鞋帽,10,8948.8,2024,9,3,周三
U0246,2024-05-09 17:58:00,服装鞋帽,8,10873.92,2024,5,4,周四
U0063,2024-01-12 20:42:00,食品饮料,1,49.09,2024,1,5,周五
U0008,2024-11-20 17:15:00,家居日用,6,1659.54,2024,11,3,周三
U0076,2024-04-10 21:22:00,图书文具,10,2005.2,2024,4,3,周三
U0180,2024-05-03 20:36:00,美妆个护,3,902.85,2024,5,5,周五
U0275,2024-04-15 12:36:00,服装鞋帽,7,1793.61,2024,4,1,周一
U0148,2024-10-07 13:35:00,数码电子,6,4029.3,2024,10,1,周一
U0146,2024-12-21 21:44:00,服装鞋帽,7,8471.33,2024,12,6,周六
U0221,2024-12-21 13:51:00,家居日用,4,425.88,2024,12,6,周六
U0038,2024-03-10 11:46:00,食品饮料,4,545.0,2024,3,7,周日
U0050,2024-12-03 12:19:00,图书文具,5,146.0,2024,12,2,周二
U0300,2024-10-16 20:41:00,食品饮料,10,1034.0,2024,10,3,周三
U0068,2024-05-26 17:29:00,服装鞋帽,9,6978.69,2024,5,7,周日
U0095,2024-06-29 09:58:00,家居日用,10,3477.1,2024,6,6,周六
U0273,2024-12-17 21:38:00,美妆个护,8,3980.0,2024,12,2,周二
U0004,2024-11-22 17:46:00,数码电子,1,4455.07,2024,11,5,周五
U0047,2024-06-29 17:06:00,数码电子,10,43345.3,2024,6,6,周六
U0108,2024-01-19 17:10:00,数码电子,3,4966.29,2024,1,5,周五
U0283,2024-06-30 09:48:00,数码电子,6,13043.16,2024,6,7,周日
U0166,2024-10-10 16:31:00,美妆个护,10,4215.7,2024,10,4,周四
U0296,2024-08-12 20:55:00,食品饮料,6,285.9,2024,8,1,周一
U0246,2024-07-26 20:21:00,食品饮料,4,567.08,2024,7,5,周五
U0283,2024-02-10 09:31:00,数码电子,9,41830.65,2024,2,6,周六
U0073,2024-03-16 17:08:00,数码电子,9,11970.27,2024,3,6,周六
U0276,2024-02-08 19:01:00,食品饮料,3,335.67,2024,2,4,周四
U0159,2024-02-26 21:01:00,美妆个护,5,1772.95,2024,2,1,周一
U0125,2024-12-24 15:20:00,数码电子,5,15122.55,2024,12,2,周二
U0162,2024-05-07 17:11:00,图书文具,8,2049.76,2024,5,2,周二
U0173,2024-01-22 21:15:00,美妆个护,4,1484.72,2024,1,1,周一
U0096,2024-06-12 11:17:00,图书文具,3,239.46,2024,6,3,周三
U0123,2024-07-05 12:03:00,美妆个护,8,752.88,2024,7,5,周五
U0231,2024-07-24 13:11:00,食品饮料,7,794.71,2024,7,3,周三
U0199,2024-02-15 22:43:00,食品饮料,9,853.47,2024,2,4,周四
U0044,2024-04-07 12:44:00,服装鞋帽,4,3912.04,2024,4,7,周日
U0256,2024-07-24 22:42:00,食品饮料,5,719.35,2024,7,3,周三
U0273,2024-03-23 21:53:00,图书文具,7,1718.57,2024,3,6,周六
U0251,2024-07-30 10:04:00,食品饮料,6,980.34,2024,7,2,周二
U0095,2024-10-04 09:44:00,美妆个护,9,2215.26,2024,10,5,周五
U0129,2024-07-30 19:22:00,服装鞋帽,7,10369.66,2024,7,2,周二
U0054,2024-08-05 10:19:00,图书文具,3,734.04,2024,8,1,周一
U0058,2024-04-20 08:16:00,数码电子,4,13707.4,2024,4,6,周六
U0029,2024-04-21 10:32:00,服装鞋帽,3,3029.79,2024,4,7,周日
U0204,2024-07-30 20:19:00,食品饮料,7,1226.47,2024,7,2,周二
U0275,2024-04-11 18:44:00,服装鞋帽,9,4034.52,2024,4,4,周四
U0052,2024-04-20 12:44:00,图书文具,3,215.04,2024,4,6,周六
U0200,2024-10-24 17:47:00,服装鞋帽,10,4681.7,2024,10,4,周四
U0077,2024-05-16 11:55:00,服装鞋帽,7,10247.65,2024,5,4,周四
U0207,2024-09-23 17:41:00,服装鞋帽,6,4794.72,2024,9,1,周一
U0275,2024-08-17 08:41:00,家居日用,1,781.86,2024,8,6,周六
U0052,2024-09-19 18:38:00,美妆个护,4,520.64,2024,9,4,周四
U0154,2024-12-23 21:11:00,服装鞋帽,3,4109.01,2024,12,1,周一
U0046,2024-11-04 15:15:00,食品饮料,9,1507.23,2024,11,1,周一
U0054,2024-04-25 13:03:00,服装鞋帽,1,1023.87,2024,4,4,周四
U0122,2024-01-11 19:53:00,食品饮料,7,1113.35,2024,1,4,周四
U0028,2024-08-22 22:56:00,数码电子,9,3213.72,2024,8,4,周四
U0164,2024-09-26 21:34:00,图书文具,1,36.37,2024,9,4,周四
U0238,2024-04-02 20:14:00,图书文具,8,2366.48,2024,4,2,周二
U0106,2024-02-16 12:53:00,家居日用,10,585.4,2024,2,5,周五
U0087,2024-08-04 17:06:00,图书文具,1,286.6,2024,8,7,周日
U0169,2024-11-25 17:56:00,美妆个护,2,505.7,2024,11,1,周一
U0161,2024-01-01 19:52:00,家居日用,2,80.18,2024,1,1,周一
U0132,2024-08-05 11:00:00,图书文具,2,524.42,2024,8,1,周一
U0291,2024-01-08 20:23:00,服装鞋帽,4,3296.84,2024,1,1,周一
U0123,2024-10-25 18:31:00,图书文具,9,1097.19,2024,10,5,周五
U0016,2024-12-20 22:58:00,服装鞋帽,4,3732.68,2024,12,5,周五
U0039,2024-10-30 21:25:00,食品饮料,4,176.6,2024,10,3,周三
U0278,2024-07-21 09:43:00,家居日用,4,2515.76,2024,7,7,周日
U0181,2024-09-11 14:00:00,数码电子,10,48561.5,2024,9,3,周三
U0237,2024-03-10 19:07:00,图书文具,3,471.9,2024,3,7,周日
U0095,2024-09-10 12:29:00,食品饮料,10,988.5,2024,9,2,周二
U0229,2024-01-12 13:29:00,服装鞋帽,7,10320.17,2024,1,5,周五
U0247,2024-01-29 08:42:00,图书文具,5,673.8,2024,1,1,周一
U0180,2024-06-20 13:17:00,服装鞋帽,7,9495.71,2024,6,4,周四
U0236,2024-07-04 08:43:00,服装鞋帽,10,6784.9,2024,7,4,周四
U0210,2024-07-14 08:33:00,美妆个护,8,2733.76,2024,7,7,周日
U0172,2024-05-13 17:24:00,食品饮料,5,428.8,2024,5,1,周一
U0144,2024-12-16 21:38:00,家居日用,3,1512.78,2024,12,1,周一
U0265,2024-05-29 12:22:00,美妆个护,10,1843.5,2024,5,3,周三
U0251,2024-10-21 17:14:00,美妆个护,3,380.97,2024,10,1,周一
U0029,2024-02-04 13:11:00,图书文具,3,796.95,2024,2,7,周日
U0008,2024-05-01 11:46:00,家居日用,3,177.03,2024,5,3,周三
U0045,2024-05-15 14:15:00,美妆个护,3,1587.78,2024,5,3,周三
U0015,2024-11-22 13:33:00,食品饮料,6,663.3,2024,11,5,周五
U0001,2024-09-22 18:15:00,图书文具,8,740.0,2024,9,7,周日
U0012,2024-12-10 08:59:00,数码电子,9,7848.63,2024,12,2,周二
U0279,2024-06-19 13:46:00,美妆个护,9,924.12,2024,6,3,周三
U0141,2024-02-12 21:27:00,数码电子,9,2918.79,2024,2,1,周一
U0056,2024-06-03 22:08:00,家居日用,1,27.55,2024,6,1,周一
U0249,2024-11-18 17:07:00,图书文具,8,784.24,2024,11,1,周一
U0094,2024-09-25 12:24:00,家居日用,6,2987.1,2024,9,3,周三
U0066,2024-10-27 09:46:00,家居日用,2,1011.84,2024,10,7,周日
U0203,2024-05-26 10:38:00,美妆个护,10,5271.0,2024,5,7,周日
U0045,2024-08-03 16:00:00,服装鞋帽,7,6510.35,2024,8,6,周六
U0275,2024-12-03 19:54:00,家居日用,1,667.76,2024,12,2,周二
U0180,2024-09-09 21:48:00,美妆个护,10,5362.8,2024,9,1,周一
U0127,2024-06-16 13:12:00,图书文具,7,1209.04,2024,6,7,周日
U0150,2024-01-16 19:47:00,服装鞋帽,8,2106.72,2024,1,2,周二
U0214,2024-03-25 17:39:00,美妆个护,9,2315.43,2024,3,1,周一
U0134,2024-05-30 10:22:00,服装鞋帽,7,6271.02,2024,5,4,周四
U0077,2024-05-25 14:14:00,食品饮料,5,484.95,2024,5,6,周六
U0088,2024-10-29 15:50:00,数码电子,7,27384.35,2024,10,2,周二
U0134,2024-12-12 16:52:00,美妆个护,9,4336.38,2024,12,4,周四
U0090,2024-10-22 20:12:00,食品饮料,7,468.09,2024,10,2,周二
U0246,2024-04-26 19:16:00,家居日用,9,1389.33,2024,4,5,周五
U0058,2024-10-23 13:10:00,食品饮料,6,136.86,2024,10,3,周三
U0075,2024-05-21 09:39:00,服装鞋帽,7,6114.92,2024,5,2,周二
U0225,2024-05-31 10:17:00,食品饮料,4,337.76,2024,5,5,周五
U0237,2024-02-04 21:00:00,家居日用,9,250.47,2024,2,7,周日
U0126,2024-12-10 09:28:00,服装鞋帽,7,4631.34,2024,12,2,周二
U0016,2024-06-30 10:08:00,食品饮料,10,402.5,2024,6,7,周日
U0236,2024-12-25 14:17:00,数码电子,9,25181.19,2024,12,3,周三
U0134,2024-01-21 17:05:00,食品饮料,7,1022.0,2024,1,7,周日
U0010,2024-01-30 16:51:00,数码电子,8,16252.4,2024,1,2,周二
U0015,2024-01-04 22:39:00,食品饮料,9,560.16,2024,1,4,周四
U0209,2024-09-28 22:34:00,食品饮料,4,571.48,2024,9,6,周六
U0261,2024-10-02 22:17:00,数码电子,4,19939.6,2024,10,3,周三
U0189,2024-04-04 16:07:00,服装鞋帽,9,2090.88,2024,4,4,周四
U0267,2024-04-08 12:41:00,美妆个护,4,1240.12,2024,4,1,周一
U0268,2024-02-06 17:59:00,食品饮料,4,419.52,2024,2,2,周二
U0246,2024-11-07 19:22:00,美妆个护,7,1706.88,2024,11,4,周四
U0179,2024-07-15 14:30:00,食品饮料,2,138.14,2024,7,1,周一
U0183,2024-07-27 20:01:00,食品饮料,10,1171.4,2024,7,6,周六
U0106,2024-03-10 10:57:00,服装鞋帽,2,667.34,2024,3,7,周日
U0192,2024-11-20 10:21:00,服装鞋帽,3,2398.23,2024,11,3,周三
U0144,2024-08-03 16:03:00,食品饮料,7,1079.47,2024,8,6,周六
U0270,2024-12-23 11:06:00,图书文具,3,712.35,2024,12,1,周一
U0144,2024-04-20 13:39:00,服装鞋帽,8,1209.12,2024,4,6,周六
U0080,2024-03-23 17:16:00,美妆个护,7,3620.33,2024,3,6,周六
U0034,2024-02-05 16:05:00,数码电子,7,29917.86,2024,2,1,周一
U0126,2024-12-02 21:23:00,服装鞋帽,10,3880.5,2024,12,1,周一
U0284,2024-03-15 13:13:00,服装鞋帽,10,1538.6,2024,3,5,周五
U0054,2024-07-02 14:29:00,服装鞋帽,8,10485.92,2024,7,2,周二
U0112,2024-08-11 13:58:00,食品饮料,1,121.58,2024,8,7,周日
U0200,2024-11-07 13:03:00,服装鞋帽,3,834.66,2024,11,4,周四
U0104,2024-01-07 18:00:00,服装鞋帽,6,957.48,2024,1,7,周日
U0087,2024-02-10 18:10:00,数码电子,5,15992.15,2024,2,6,周六
U0063,2024-06-13 16:58:00,食品饮料,3,478.95,2024,6,4,周四
U0048,2024-08-11 10:51:00,图书文具,3,757.38,2024,8,7,周日
U0253,2024-11-12 22:30:00,食品饮料,8,257.2,2024,11,2,周二
U0050,2024-07-24 09:14:00,图书文具,2,382.52,2024,7,3,周三
U0264,2024-03-19 10:46:00,美妆个护,9,870.57,2024,3,2,周二
U0189,2024-09-12 21:51:00,食品饮料,1,15.95,2024,9,4,周四
U0079,2024-08-23 21:56:00,美妆个护,2,234.26,2024,8,5,周五
U0192,2024-09-09 16:37:00,图书文具,8,976.32,2024,9,1,周一
U0209,2024-12-22 21:24:00,图书文具,4,518.2,2024,12,7,周日
U0245,2024-01-22 10:36:00,数码电子,10,33840.6,2024,1,1,周一
U0273,2024-12-01 17:54:00,数码电子,4,10354.92,2024,12,7,周日
U0081,2024-11-20 12:19:00,服装鞋帽,9,7821.18,2024,11,3,周三
U0201,2024-07-15 17:56:00,数码电子,9,25122.87,2024,7,1,周一
U0214,2024-10-04 09:54:00,美妆个护,6,2670.36,2024,10,5,周五
U0097,2024-01-18 14:00:00,食品饮料,1,28.23,2024,1,4,周四
U0260,2024-05-04 09:26:00,服装鞋帽,1,1086.52,2024,5,6,周六
U0105,2024-08-15 19:05:00,图书文具,2,41.76,2024,8,4,周四
U0056,2024-04-22 20:55:00,数码电子,6,10434.96,2024,4,1,周一
U0229,2024-06-19 14:41:00,食品饮料,2,347.76,2024,6,3,周三
U0286,2024-09-06 09:57:00,家居日用,3,1945.11,2024,9,5,周五
U0146,2024-04-15 14:39:00,图书文具,6,1415.04,2024,4,1,周一
U0068,2024-10-31 11:49:00,服装鞋帽,5,4079.75,2024,10,4,周四
U0009,2024-09-07 22:11:00,数码电子,3,1959.9,2024,9,6,周六
U0198,2024-05-07 11:23:00,服装鞋帽,6,8928.48,2024,5,2,周二
U0182,2024-08-28 08:23:00,服装鞋帽,6,5079.96,2024,8,3,周三
U0099,2024-03-02 21:28:00,图书文具,4,973.28,2024,3,6,周六
U0042,2024-04-07 08:30:00,图书文具,2,185.62,2024,4,7,周日
U0273,2024-10-20 21:22:00,食品饮料,8,231.12,2024,10,7,周日
U0056,2024-02-26 19:33:00,服装鞋帽,2,618.98,2024,2,1,周一
U0198,2024-11-16 10:00:00,服装鞋帽,5,6468.4,2024,11,6,周六
U0061,2024-02-23 15:25:00,家居日用,1,670.77,2024,2,5,周五
U0192,2024-06-19 08:56:00,服装鞋帽,7,10302.39,2024,6,3,周三
U0181,2024-11-22 19:14:00,数码电子,4,15139.84,2024,11,5,周五
U0016,2024-11-22 10:01:00,数码电子,2,3172.06,2024,11,5,周五
U0140,2024-11-21 13:31:00,食品饮料,4,537.44,2024,11,4,周四
U0239,2024-02-27 13:18:00,数码电子,6,12581.46,2024,2,2,周二
U0279,2024-01-23 17:12:00,家居日用,10,5904.2,2024,1,2,周二
U0036,2024-04-18 14:26:00,食品饮料,5,162.65,2024,4,4,周四
U0055,2024-04-06 14:37:00,图书文具,10,2315.5,2024,4,6,周六
U0067,2024-12-08 20:33:00,食品饮料,9,977.13,2024,12,7,周日
U0071,2024-01-03 17:31:00,数码电子,7,28774.2,2024,1,3,周三
U0061,2024-09-26 11:31:00,图书文具,7,1313.55,2024,9,4,周四
U0090,2024-08-13 21:35:00,美妆个护,1,267.08,2024,8,2,周二
U0115,2024-07-09 22:41:00,服装鞋帽,8,7137.36,2024,7,2,周二
U0032,2024-01-15 21:26:00,家居日用,1,162.6,2024,1,1,周一
U0187,2024-05-09 22:35:00,数码电子,7,14664.16,2024,5,4,周四
U0089,2024-08-02 19:21:00,数码电子,1,4275.59,2024,8,5,周五
U0025,2024-04-10 18:52:00,图书文具,9,258.93,2024,4,3,周三
U0120,2024-04-06 08:23:00,美妆个护,9,211.59,2024,4,6,周六
U0137,2024-11-19 08:16:00,美妆个护,2,1160.36,2024,11,2,周二
U0168,2024-07-21 12:20:00,数码电子,7,10134.04,2024,7,7,周日
U0074,2024-12-30 08:17:00,数码电子,4,18346.48,2024,12,1,周一
U0082,2024-01-17 16:13:00,食品饮料,4,762.6,2024,1,3,周三
U0047,2024-04-16 19:08:00,美妆个护,5,2630.6,2024,4,2,周二
U0026,2024-08-04 17:25:00,图书文具,1,136.23,2024,8,7,周日
U0181,2024-05-10 09:32:00,数码电子,3,8598.99,2024,5,5,周五
U0076,2024-06-25 15:02:00,服装鞋帽,1,1277.25,2024,6,2,周二
U0200,2024-11-03 11:52:00,图书文具,7,735.49,2024,11,7,周日
U0189,2024-11-05 21:00:00,食品饮料,9,750.33,2024,11,2,周二
U0144,2024-07-18 20:38:00,家居日用,6,3068.7,2024,7,4,周四
U0071,2024-08-20 21:42:00,数码电子,10,30023.5,2024,8,2,周二
U0161,2024-01-26 16:44:00,家居日用,3,2322.42,2024,1,5,周五
U0253,2024-01-02 21:43:00,图书文具,1,269.9,2024,1,2,周二
U0044,2024-09-25 21:23:00,图书文具,2,403.38,2024,9,3,周三
U0149,2024-10-30 11:39:00,数码电子,10,48875.5,2024,10,3,周三
U0079,2024-07-23 14:16:00,图书文具,2,100.36,2024,7,2,周二
U0187,2024-02-15 10:54:00,家居日用,8,4944.8,2024,2,4,周四
U0100,2024-03-18 10:33:00,家居日用,6,2416.98,2024,3,1,周一
U0278,2024-01-18 19:51:00,服装鞋帽,6,5448.3,2024,1,4,周四
U0051,2024-03-11 10:05:00,家居日用,5,398.15,2024,3,1,周一
U0135,2024-03-09 18:14:00,服装鞋帽,10,11176.1,2024,3,6,周六
U0181,2024-10-19 16:14:00,服装鞋帽,6,2047.62,2024,10,6,周六
U0149,2024-09-23 13:07:00,数码电子,8,29654.24,2024,9,1,周一
U0119,2024-01-14 14:13:00,数码电子,6,15969.36,2024,1,7,周日
U0238,2024-02-03 16:09:00,数码电子,1,650.45,2024,2,6,周六
U0223,2024-09-13 19:38:00,家居日用,10,1413.4,2024,9,5,周五
U0106,2024-03-25 13:56:00,家居日用,2,1169.66,2024,3,1,周一
U0130,2024-01-12 08:09:00,数码电子,6,6003.12,2024,1,5,周五
U0267,2024-05-19 16:01:00,数码电子,5,18268.3,2024,5,7,周日
U0212,2024-04-21 15:35:00,美妆个护,10,2730.2,2024,4,7,周日
U0014,2024-08-27 13:49:00,美妆个护,6,2062.44,2024,8,2,周二
U0167,2024-01-20 15:22:00,食品饮料,1,146.32,2024,1,6,周六
U0294,2024-09-02 20:43:00,图书文具,10,2765.6,2024,9,1,周一
U0145,2024-02-20 09:37:00,服装鞋帽,10,10189.5,2024,2,2,周二
U0248,2024-03-10 12:56:00,图书文具,7,1033.41,2024,3,7,周日
U0018,2024-08-07 16:51:00,家居日用,10,1640.2,2024,8,3,周三
U0110,2024-06-28 17:31:00,数码电子,10,23579.5,2024,6,5,周五
U0279,2024-08-13 16:51:00,图书文具,7,278.6,2024,8,2,周二
U0064,2024-08-19 08:20:00,数码电子,2,1095.58,2024,8,1,周一
U0229,2024-08-13 11:34:00,服装鞋帽,2,1077.82,2024,8,2,周二
U0110,2024-09-10 15:07:00,美妆个护,5,388.55,2024,9,2,周二
U0177,2024-05-18 09:57:00,数码电子,4,10429.24,2024,5,6,周六
U0013,2024-10-22 16:03:00,数码电子,3,10324.83,2024,10,2,周二
U0275,2024-10-05 18:53:00,食品饮料,8,693.84,2024,10,6,周六
U0018,2024-02-26 12:25:00,图书文具,6,472.02,2024,2,1,周一
U0285,2024-09-15 17:39:00,服装鞋帽,10,7866.7,2024,9,7,周日
U0076,2024-04-17 19:17:00,美妆个护,5,1849.3,2024,4,3,周三
U0258,2024-05-06 12:06:00,数码电子,10,28995.4,2024,5,1,周一
U0016,2024-05-30 15:59:00,食品饮料,5,548.9,2024,5,4,周四
U0169,2024-06-29 21:49:00,数码电子,8,36389.52,2024,6,6,周六
U0040,2024-12-20 22:14:00,家居日用,5,1523.35,2024,12,5,周五
U0011,2024-04-17 17:36:00,美妆个护,5,1458.8,2024,4,3,周三
U0237,2024-08-06 14:39:00,美妆个护,7,4005.54,2024,8,2,周二
U0189,2024-09-11 11:39:00,美妆个护,10,399.7,2024,9,3,周三
U0090,2024-12-22 08:27:00,食品饮料,5,915.4,2024,12,7,周日
U0182,2024-10-10 15:34:00,美妆个护,2,1125.06,2024,10,4,周四
U0103,2024-04-15 20:47:00,数码电子,10,21717.9,2024,4,1,周一
U0181,2024-02-02 14:55:00,食品饮料,8,1480.88,2024,2,5,周五
U0074,2024-06-19 16:14:00,图书文具,5,613.7,2024,6,3,周三
U0182,2024-11-02 17:11:00,图书文具,4,1103.84,2024,11,6,周六
U0292,2024-10-07 14:11:00,数码电子,4,12651.68,2024,10,1,周一
U0009,2024-03-01 12:17:00,服装鞋帽,3,2482.74,2024,3,5,周五
U0121,2024-08-13 16:13:00,家居日用,9,1038.06,2024,8,2,周二
U0207,2024-01-28 17:15:00,家居日用,4,987.76,2024,1,7,周日
U0234,2024-01-01 14:31:00,数码电子,1,2029.92,2024,1,1,周一
U0174,2024-06-18 13:38:00,数码电子,1,1727.78,2024,6,2,周二
U0150,2024-05-11 08:58:00,食品饮料,4,413.6,2024,5,6,周六
U0049,2024-08-19 14:30:00,服装鞋帽,2,2579.1,2024,8,1,周一
U0177,2024-03-20 16:46:00,美妆个护,4,2258.2,2024,3,3,周三
U0195,2024-08-01 08:21:00,数码电子,9,44857.89,2024,8,4,周四
U0124,2024-10-31 19:54:00,美妆个护,8,3532.72,2024,10,4,周四
U0044,2024-07-04 14:53:00,美妆个护,4,206.68,2024,7,4,周四
U0156,2024-01-16 12:20:00,食品饮料,2,337.38,2024,1,2,周二
U0045,2024-07-24 21:35:00,家居日用,4,2504.96,2024,7,3,周三
U0300,2024-01-07 16:43:00,美妆个护,4,951.96,2024,1,7,周日
U0194,2024-11-20 14:09:00,数码电子,9,8431.74,2024,11,3,周三
U0010,2024-12-23 18:59:00,服装鞋帽,5,860.7,2024,12,1,周一
U0092,2024-08-18 21:20:00,图书文具,5,141.85,2024,8,7,周日
U0145,2024-03-09 17:56:00,图书文具,4,734.96,2024,3,6,周六
U0166,2024-06-19 22:18:00,家居日用,2,36.62,2024,6,3,周三
U0097,2024-08-08 18:48:00,家居日用,10,2081.9,2024,8,4,周四
U0095,2024-09-18 16:00:00,数码电子,5,23647.95,2024,9,3,周三
U0080,2024-11-07 21:22:00,家居日用,4,1769.48,2024,11,4,周四
U0025,2024-06-04 12:55:00,美妆个护,2,416.22,2024,6,2,周二
U0057,2024-04-02 10:32:00,食品饮料,3,495.06,2024,4,2,周二
U0227,2024-08-20 15:02:00,食品饮料,6,104.76,2024,8,2,周二
U0172,2024-04-18 09:20:00,图书文具,3,243.96,2024,4,4,周四
U0087,2024-07-19 08:01:00,服装鞋帽,3,3087.51,2024,7,5,周五
U0118,2024-07-09 17:41:00,服装鞋帽,4,4754.64,2024,7,2,周二
U0283,2024-09-14 22:35:00,服装鞋帽,1,343.32,2024,9,6,周六
U0246,2024-09-07 14:16:00,家居日用,8,1149.12,2024,9,6,周六
U0197,2024-06-06 19:03:00,美妆个护,9,1598.13,2024,6,4,周四
U0152,2024-01-14 12:17:00,数码电子,9,30209.58,2024,1,7,周日
U0210,2024-01-17 21:23:00,服装鞋帽,3,150.24,2024,1,3,周三
U0129,2024-11-30 19:08:00,家居日用,8,2202.56,2024,11,6,周六
U0214,2024-10-09 10:44:00,家居日用,4,793.0,2024,10,3,周三
U0109,2024-05-08 17:46:00,服装鞋帽,7,5469.17,2024,5,3,周三
U0146,2024-01-27 19:17:00,服装鞋帽,7,9188.2,2024,1,6,周六
U0082,2024-03-12 13:30:00,图书文具,2,229.5,2024,3,2,周二
U0038,2024-07-19 21:07:00,服装鞋帽,3,2517.06,2024,7,5,周五
U0220,2024-06-06 11:38:00,家居日用,9,6410.88,2024,6,4,周四
U0194,2024-08-22 21:21:00,家居日用,6,564.42,2024,8,4,周四
U0088,2024-08-04 08:06:00,食品饮料,10,675.4,2024,8,7,周日
U0178,2024-10-24 13:59:00,家居日用,7,2343.46,2024,10,4,周四
U0074,2024-04-17 17:16:00,家居日用,7,3837.47,2024,4,3,周三
U0252,2024-04-28 09:05:00,数码电子,6,29598.66,2024,4,7,周日
U0179,2024-02-13 22:13:00,图书文具,2,256.26,2024,2,2,周二
U0003,2024-08-01 13:09:00,服装鞋帽,3,393.96,2024,8,4,周四
